sample	contig	length
SRR9696284	k99_13525 	 322
SRR9696284	k99_14509 	 322
SRR9696284	k99_18452 	 322
SRR9696284	k99_2318 	 322
SRR9696284	k99_16745 	 322
SRR9696284	k99_6980 	 322
SRR9696284	k99_22698 	 322
SRR9696284	k99_1735 	 322
SRR9696284	k99_19290 	 322
SRR9696284	k99_10063 	 322
SRR9696284	k99_4751 	 322
SRR9696284	k99_21794 	 322
SRR9696284	k99_5297 	 322
SRR9696284	k99_12348 	 322
SRR9696284	k99_15295 	 322
SRR9696284	k99_8605 	 322
SRR9696284	k99_19526 	 322
SRR9696284	k99_15486 	 322
SRR9696284	k99_22009 	 322
SRR9696284	k99_3652 	 322
SRR9696284	k99_2421 	 322
SRR9696284	k99_21915 	 322
SRR9696284	k99_123 	 322
SRR9696284	k99_11676 	 322
SRR9696284	k99_3013 	 322
SRR9696284	k99_2830 	 322
SRR9696284	k99_2613 	 322
SRR9696284	k99_5790 	 322
SRR9696284	k99_17146 	 322
SRR9696284	k99_1849 	 322
SRR9696284	k99_15895 	 322
SRR9696284	k99_854 	 322
SRR9696284	k99_12989 	 322
SRR9696284	k99_7602 	 322
SRR9696284	k99_13676 	 322
SRR9696284	k99_22810 	 322
SRR9696284	k99_11875 	 322
SRR9696284	k99_11532 	 322
SRR9696284	k99_4175 	 322
SRR9696284	k99_2773 	 322
SRR9696284	k99_10861 	 322
SRR9696284	k99_2490 	 322
SRR9696284	k99_9 	 322
SRR9696284	k99_16505 	 322
SRR9696284	k99_6479 	 322
SRR9696284	k99_11502 	 322
SRR9696284	k99_10499 	 322
SRR9696284	k99_22121 	 322
SRR9696284	k99_7331 	 322
SRR9696284	k99_7142 	 322
SRR9696284	k99_15379 	 322
SRR9696284	k99_2417 	 322
SRR9696284	k99_808 	 322
SRR9696284	k99_313 	 322
SRR9696284	k99_1482 	 322
SRR9696284	k99_2677 	 322
SRR9696284	k99_900 	 322
SRR9696284	k99_21070 	 322
SRR9696284	k99_15263 	 322
SRR9696284	k99_4388 	 322
SRR9696284	k99_13442 	 322
SRR9696284	k99_7717 	 322
SRR9696284	k99_12404 	 322
SRR9696284	k99_7777 	 322
SRR9696284	k99_3235 	 322
SRR9696284	k99_12496 	 322
SRR9696284	k99_3680 	 322
SRR9696284	k99_15158 	 322
SRR9696284	k99_9017 	 322
SRR9696284	k99_17928 	 322
SRR9696284	k99_16744 	 322
SRR9696284	k99_5350 	 322
SRR9696284	k99_17827 	 322
SRR9696284	k99_22500 	 322
SRR9696284	k99_10265 	 322
SRR9696284	k99_10896 	 322
SRR9696284	k99_3343 	 322
SRR9696284	k99_9552 	 322
SRR9696284	k99_19913 	 322
SRR9696284	k99_5707 	 322
SRR9696284	k99_14052 	 322
SRR9696284	k99_21141 	 322
SRR9696284	k99_4665 	 322
SRR9696284	k99_13415 	 322
SRR9696284	k99_14219 	 322
SRR9696284	k99_7268 	 322
SRR9696284	k99_12849 	 322
SRR9696284	k99_18463 	 322
SRR9696284	k99_11243 	 322
SRR9696284	k99_17117 	 322
SRR9696284	k99_10590 	 322
SRR9696284	k99_7271 	 322
SRR9696284	k99_11914 	 322
SRR9696284	k99_20536 	 322
SRR9696284	k99_21247 	 322
SRR9696284	k99_14258 	 322
SRR9696284	k99_19486 	 322
SRR9696284	k99_5270 	 322
SRR9696284	k99_744 	 322
SRR9696284	k99_10051 	 322
SRR9696284	k99_11446 	 322
SRR9696284	k99_11587 	 322
SRR9696284	k99_10951 	 322
SRR9696284	k99_12356 	 322
SRR9696284	k99_15265 	 322
SRR9696284	k99_17359 	 322
SRR9696284	k99_13020 	 322
SRR9696284	k99_8028 	 322
SRR9696284	k99_703 	 322
SRR9696284	k99_16102 	 322
SRR9696284	k99_491 	 322
SRR9696284	k99_17518 	 322
SRR9696284	k99_22070 	 322
SRR9696284	k99_2368 	 322
SRR9696284	k99_12030 	 322
SRR9696284	k99_17915 	 322
SRR9696284	k99_10902 	 322
SRR9696284	k99_2310 	 322
SRR9696284	k99_3467 	 322
SRR9696284	k99_3914 	 322
SRR9696284	k99_803 	 322
SRR9696284	k99_1974 	 322
SRR9696284	k99_6446 	 322
SRR9696284	k99_14436 	 322
SRR9696284	k99_7392 	 322
SRR9696284	k99_1465 	 322
SRR9696284	k99_6602 	 322
SRR9696284	k99_16331 	 322
SRR9696284	k99_1967 	 321
SRR9696284	k99_23069 	 321
SRR9696284	k99_2044 	 321
SRR9696284	k99_11077 	 321
SRR9696284	k99_4861 	 321
SRR9696284	k99_23184 	 321
SRR9696284	k99_12644 	 321
SRR9696284	k99_552 	 321
SRR9696284	k99_9836 	 321
SRR9696284	k99_884 	 321
SRR9696284	k99_12536 	 321
SRR9696284	k99_21445 	 321
SRR9696284	k99_3336 	 321
SRR9696284	k99_10622 	 321
SRR9696284	k99_754 	 321
SRR9696284	k99_13563 	 321
SRR9696284	k99_14292 	 321
SRR9696284	k99_22475 	 321
SRR9696284	k99_1393 	 321
SRR9696284	k99_15925 	 321
SRR9696284	k99_23057 	 321
SRR9696284	k99_17412 	 321
SRR9696284	k99_22416 	 321
SRR9696284	k99_14534 	 321
SRR9696284	k99_135 	 321
SRR9696284	k99_18865 	 321
SRR9696284	k99_5004 	 321
SRR9696284	k99_3832 	 321
SRR9696284	k99_10383 	 321
SRR9696284	k99_17493 	 321
SRR9696284	k99_11842 	 321
SRR9696284	k99_10619 	 321
SRR9696284	k99_21857 	 321
SRR9696284	k99_20788 	 321
SRR9696284	k99_16036 	 321
SRR9696284	k99_16965 	 321
SRR9696284	k99_15507 	 321
SRR9696284	k99_13891 	 321
SRR9696284	k99_10736 	 321
SRR9696284	k99_12551 	 321
SRR9696284	k99_21833 	 321
SRR9696284	k99_5868 	 321
SRR9696284	k99_4807 	 321
SRR9696284	k99_1678 	 321
SRR9696284	k99_2178 	 321
SRR9696284	k99_10378 	 321
SRR9696284	k99_18708 	 321
SRR9696284	k99_13276 	 321
SRR9696284	k99_8115 	 321
SRR9696284	k99_16569 	 321
SRR9696284	k99_13829 	 321
SRR9696284	k99_16870 	 321
SRR9696284	k99_1123 	 321
SRR9696284	k99_540 	 321
SRR9696284	k99_9572 	 321
SRR9696284	k99_11832 	 321
SRR9696284	k99_8934 	 321
SRR9696284	k99_19004 	 321
SRR9696284	k99_7684 	 321
SRR9696284	k99_6371 	 321
SRR9696284	k99_16247 	 321
SRR9696284	k99_20751 	 321
SRR9696284	k99_2601 	 321
SRR9696284	k99_6257 	 321
SRR9696284	k99_8820 	 321
SRR9696284	k99_22426 	 321
SRR9696284	k99_10184 	 321
SRR9696284	k99_15180 	 321
SRR9696284	k99_6346 	 321
SRR9696284	k99_4272 	 321
SRR9696284	k99_15049 	 321
SRR9696284	k99_6141 	 321
SRR9696284	k99_9580 	 321
SRR9696284	k99_4950 	 321
SRR9696284	k99_17935 	 321
SRR9696284	k99_7047 	 321
SRR9696284	k99_7652 	 321
SRR9696284	k99_2971 	 321
SRR9696284	k99_4768 	 321
SRR9696284	k99_15272 	 321
SRR9696284	k99_10593 	 321
SRR9696284	k99_2887 	 321
SRR9696284	k99_21865 	 321
SRR9696284	k99_1486 	 321
SRR9696284	k99_10162 	 321
SRR9696284	k99_12860 	 321
SRR9696284	k99_5081 	 321
SRR9696284	k99_19451 	 321
SRR9696284	k99_10873 	 321
SRR9696284	k99_3664 	 321
SRR9696284	k99_4344 	 321
SRR9696284	k99_18743 	 321
SRR9696284	k99_15465 	 321
SRR9696284	k99_5418 	 321
SRR9696284	k99_2500 	 321
SRR9696284	k99_17653 	 321
SRR9696284	k99_262 	 321
SRR9696284	k99_16150 	 321
SRR9696284	k99_13023 	 321
SRR9696284	k99_19909 	 321
SRR9696284	k99_18891 	 321
SRR9696284	k99_22887 	 321
SRR9696284	k99_13381 	 321
SRR9696284	k99_7161 	 321
SRR9696284	k99_1681 	 321
SRR9696284	k99_13000 	 321
SRR9696284	k99_16629 	 321
SRR9696284	k99_14120 	 321
SRR9696284	k99_4703 	 321
SRR9696284	k99_4806 	 321
SRR9696284	k99_7585 	 321
SRR9696284	k99_15875 	 321
SRR9696284	k99_1421 	 321
SRR9696284	k99_21981 	 321
SRR9696284	k99_10107 	 321
SRR9696284	k99_12932 	 321
SRR9696284	k99_6254 	 321
SRR9696284	k99_15011 	 321
SRR9696284	k99_16541 	 321
SRR9696284	k99_21280 	 321
SRR9696284	k99_14111 	 321
SRR9696284	k99_6431 	 321
SRR9696284	k99_2042 	 321
SRR9696284	k99_10890 	 321
SRR9696284	k99_11007 	 321
SRR9696284	k99_20504 	 321
SRR9696284	k99_14288 	 321
SRR9696284	k99_7058 	 321
SRR9696284	k99_7979 	 321
SRR9696284	k99_682 	 321
SRR9696284	k99_6515 	 321
SRR9696284	k99_7340 	 321
SRR9696284	k99_10975 	 321
SRR9696284	k99_4325 	 321
SRR9696284	k99_54 	 321
SRR9696284	k99_19817 	 321
SRR9696284	k99_16942 	 321
SRR9696284	k99_5261 	 321
SRR9696284	k99_18613 	 321
SRR9696284	k99_6988 	 321
SRR9696284	k99_15001 	 321
SRR9696284	k99_6129 	 321
SRR9696284	k99_3720 	 321
SRR9696284	k99_14332 	 321
SRR9696284	k99_1790 	 321
SRR9696284	k99_21990 	 321
SRR9696284	k99_7394 	 321
SRR9696284	k99_5260 	 321
SRR9696284	k99_15287 	 321
SRR9696284	k99_19517 	 321
SRR9696284	k99_10413 	 321
SRR9696284	k99_16330 	 321
SRR9696284	k99_11710 	 321
SRR9696284	k99_13163 	 321
SRR9696284	k99_12078 	 321
SRR9696284	k99_12449 	 321
SRR9696284	k99_10742 	 321
SRR9696284	k99_1191 	 321
SRR9696284	k99_18384 	 321
SRR9696284	k99_18293 	 321
SRR9696284	k99_8025 	 321
SRR9696284	k99_16378 	 321
SRR9696284	k99_11431 	 321
SRR9696284	k99_18434 	 321
SRR9696284	k99_10225 	 321
SRR9696284	k99_319 	 321
SRR9696284	k99_22950 	 321
SRR9696284	k99_7074 	 321
SRR9696284	k99_10724 	 321
SRR9696284	k99_18433 	 321
SRR9696284	k99_20884 	 321
SRR9696284	k99_11933 	 321
SRR9696284	k99_20756 	 321
SRR9696284	k99_16882 	 321
SRR9696284	k99_1355 	 321
SRR9696284	k99_19487 	 321
SRR9696284	k99_10246 	 321
SRR9696284	k99_13522 	 321
SRR9696284	k99_1972 	 321
SRR9696284	k99_7240 	 321
SRR9696284	k99_16566 	 321
SRR9696284	k99_10337 	 321
SRR9696284	k99_18330 	 321
SRR9696284	k99_7704 	 321
SRR9696284	k99_20286 	 321
SRR9696284	k99_12586 	 321
SRR9696284	k99_18429 	 321
SRR9696284	k99_18281 	 321
SRR9696284	k99_6938 	 321
SRR9696284	k99_7802 	 321
SRR9696284	k99_18462 	 321
SRR9696284	k99_15463 	 321
SRR9696284	k99_8534 	 321
SRR9696284	k99_15538 	 321
SRR9696284	k99_7078 	 321
SRR9696284	k99_2688 	 321
SRR9696284	k99_1220 	 321
SRR9696284	k99_8183 	 321
SRR9696284	k99_17723 	 321
SRR9696284	k99_516 	 321
SRR9696284	k99_20918 	 321
SRR9696284	k99_21621 	 321
SRR9696284	k99_19662 	 321
SRR9696284	k99_22538 	 321
SRR9696284	k99_4121 	 321
SRR9696284	k99_5964 	 321
SRR9696284	k99_9332 	 321
SRR9696284	k99_5993 	 321
SRR9696284	k99_22879 	 321
SRR9696284	k99_22550 	 321
SRR9696284	k99_2182 	 321
SRR9696284	k99_13805 	 321
SRR9696284	k99_19962 	 321
SRR9696284	k99_6302 	 321
SRR9696284	k99_13265 	 321
SRR9696284	k99_12617 	 321
SRR9696284	k99_11588 	 321
SRR9696284	k99_18694 	 321
SRR9696284	k99_19464 	 321
SRR9696284	k99_15788 	 321
SRR9696284	k99_22944 	 321
SRR9696284	k99_9528 	 321
SRR9696284	k99_3910 	 321
SRR9696284	k99_20284 	 321
SRR9696284	k99_1767 	 321
SRR9696284	k99_19234 	 321
SRR9696284	k99_7873 	 321
SRR9696284	k99_21064 	 321
SRR9696284	k99_15423 	 321
SRR9696284	k99_14723 	 321
SRR9696284	k99_12661 	 321
SRR9696284	k99_5353 	 321
SRR9696284	k99_2010 	 321
SRR9696284	k99_12485 	 321
SRR9696284	k99_17938 	 321
SRR9696284	k99_13001 	 321
SRR9696284	k99_205 	 321
SRR9696284	k99_18199 	 321
SRR9696284	k99_6036 	 321
SRR9696284	k99_12151 	 321
SRR9696284	k99_604 	 321
SRR9696284	k99_18247 	 321
SRR9696284	k99_2063 	 321
SRR9696284	k99_106 	 321
SRR9696284	k99_5989 	 321
SRR9696284	k99_13844 	 321
SRR9696284	k99_14298 	 321
SRR9696284	k99_9085 	 321
SRR9696284	k99_12839 	 321
SRR9696284	k99_12554 	 321
SRR9696284	k99_12947 	 321
SRR9696284	k99_1208 	 321
SRR9696284	k99_5961 	 321
SRR9696284	k99_6228 	 321
SRR9696284	k99_242 	 321
SRR9696284	k99_17737 	 321
SRR9696284	k99_62 	 321
SRR9696284	k99_7009 	 321
SRR9696284	k99_18504 	 321
SRR9696284	k99_19398 	 321
SRR9696284	k99_20760 	 321
SRR9696284	k99_11375 	 321
SRR9696284	k99_4264 	 321
SRR9696284	k99_13014 	 321
SRR9696284	k99_11294 	 321
SRR9696284	k99_22144 	 321
SRR9696284	k99_1533 	 321
SRR9696284	k99_6411 	 320
SRR9696284	k99_17430 	 320
SRR9696284	k99_21256 	 320
SRR9696284	k99_9373 	 320
SRR9696284	k99_3911 	 320
SRR9696284	k99_8604 	 320
SRR9696284	k99_10330 	 320
SRR9696284	k99_16666 	 320
SRR9696284	k99_8113 	 320
SRR9696284	k99_13057 	 320
SRR9696284	k99_2600 	 320
SRR9696284	k99_11516 	 320
SRR9696284	k99_16094 	 320
SRR9696284	k99_6978 	 320
SRR9696284	k99_5855 	 320
SRR9696284	k99_22515 	 320
SRR9696284	k99_17405 	 320
SRR9696284	k99_21187 	 320
SRR9696284	k99_19570 	 320
SRR9696284	k99_20618 	 320
SRR9696284	k99_19262 	 320
SRR9696284	k99_3922 	 320
SRR9696284	k99_2956 	 320
SRR9696284	k99_2377 	 320
SRR9696284	k99_21824 	 320
SRR9696284	k99_18354 	 320
SRR9696284	k99_15153 	 320
SRR9696284	k99_6903 	 320
SRR9696284	k99_468 	 320
SRR9696284	k99_2219 	 320
SRR9696284	k99_21774 	 320
SRR9696284	k99_7287 	 320
SRR9696284	k99_19629 	 320
SRR9696284	k99_12468 	 320
SRR9696284	k99_8140 	 320
SRR9696284	k99_21168 	 320
SRR9696284	k99_20432 	 320
SRR9696284	k99_17429 	 320
SRR9696284	k99_8953 	 320
SRR9696284	k99_21023 	 320
SRR9696284	k99_19628 	 320
SRR9696284	k99_20559 	 320
SRR9696284	k99_2862 	 320
SRR9696284	k99_12445 	 320
SRR9696284	k99_8137 	 320
SRR9696284	k99_1851 	 320
SRR9696284	k99_19738 	 320
SRR9696284	k99_3856 	 320
SRR9696284	k99_22519 	 320
SRR9696284	k99_18133 	 320
SRR9696284	k99_745 	 320
SRR9696284	k99_11722 	 320
SRR9696284	k99_17425 	 320
SRR9696284	k99_12021 	 320
SRR9696284	k99_20214 	 320
SRR9696284	k99_10404 	 320
SRR9696284	k99_19180 	 320
SRR9696284	k99_1078 	 320
SRR9696284	k99_13696 	 320
SRR9696284	k99_22654 	 320
SRR9696284	k99_22105 	 320
SRR9696284	k99_7153 	 320
SRR9696284	k99_16379 	 320
SRR9696284	k99_87 	 320
SRR9696284	k99_7531 	 320
SRR9696284	k99_15842 	 320
SRR9696284	k99_12117 	 320
SRR9696284	k99_2361 	 320
SRR9696284	k99_15016 	 320
SRR9696284	k99_18757 	 320
SRR9696284	k99_17120 	 320
SRR9696284	k99_19644 	 320
SRR9696284	k99_23262 	 320
SRR9696284	k99_12516 	 320
SRR9696284	k99_4773 	 320
SRR9696284	k99_18121 	 320
SRR9696284	k99_793 	 320
SRR9696284	k99_15257 	 320
SRR9696284	k99_8285 	 320
SRR9696284	k99_307 	 320
SRR9696284	k99_16652 	 320
SRR9696284	k99_22912 	 320
SRR9696284	k99_10347 	 320
SRR9696284	k99_19442 	 320
SRR9696284	k99_9801 	 320
SRR9696284	k99_9346 	 320
SRR9696284	k99_14169 	 320
SRR9696284	k99_21594 	 320
SRR9696284	k99_14101 	 320
SRR9696284	k99_4230 	 320
SRR9696284	k99_17575 	 320
SRR9696284	k99_23116 	 320
SRR9696284	k99_8553 	 320
SRR9696284	k99_498 	 320
SRR9696284	k99_2562 	 320
SRR9696284	k99_4008 	 320
SRR9696284	k99_12209 	 320
SRR9696284	k99_801 	 320
SRR9696284	k99_13133 	 320
SRR9696284	k99_13732 	 320
SRR9696284	k99_18255 	 320
SRR9696284	k99_18522 	 320
SRR9696284	k99_8377 	 320
SRR9696284	k99_21738 	 320
SRR9696284	k99_4068 	 320
SRR9696284	k99_19754 	 320
SRR9696284	k99_20390 	 320
SRR9696284	k99_1778 	 320
SRR9696284	k99_8179 	 320
SRR9696284	k99_6124 	 320
SRR9696284	k99_13582 	 320
SRR9696284	k99_1294 	 320
SRR9696284	k99_19469 	 320
SRR9696284	k99_18872 	 320
SRR9696284	k99_3811 	 320
SRR9696284	k99_14773 	 320
SRR9696284	k99_6467 	 320
SRR9696284	k99_20747 	 320
SRR9696284	k99_3335 	 320
SRR9696284	k99_10200 	 320
SRR9696284	k99_10130 	 320
SRR9696284	k99_11608 	 320
SRR9696284	k99_16398 	 320
SRR9696284	k99_6522 	 320
SRR9696284	k99_18967 	 320
SRR9696284	k99_16406 	 320
SRR9696284	k99_15513 	 320
SRR9696284	k99_7000 	 320
SRR9696284	k99_523 	 320
SRR9696284	k99_17977 	 320
SRR9696284	k99_20633 	 320
SRR9696284	k99_23108 	 320
SRR9696284	k99_1342 	 320
SRR9696284	k99_690 	 320
SRR9696284	k99_18785 	 320
SRR9696284	k99_8922 	 320
SRR9696284	k99_10999 	 320
SRR9696284	k99_2979 	 320
SRR9696284	k99_14917 	 320
SRR9696284	k99_17363 	 320
SRR9696284	k99_17817 	 320
SRR9696284	k99_6288 	 320
SRR9696284	k99_538 	 320
SRR9696284	k99_14266 	 320
SRR9696284	k99_8670 	 320
SRR9696284	k99_20636 	 320
SRR9696284	k99_8034 	 320
SRR9696284	k99_3812 	 320
SRR9696284	k99_18326 	 320
SRR9696284	k99_3731 	 320
SRR9696284	k99_19126 	 320
SRR9696284	k99_10954 	 320
SRR9696284	k99_16043 	 320
SRR9696284	k99_17546 	 320
SRR9696284	k99_1196 	 320
SRR9696284	k99_19849 	 320
SRR9696284	k99_12999 	 320
SRR9696284	k99_7039 	 320
SRR9696284	k99_20080 	 320
SRR9696284	k99_5871 	 320
SRR9696284	k99_15342 	 320
SRR9696284	k99_21559 	 320
SRR9696284	k99_441 	 320
SRR9696284	k99_4130 	 320
SRR9696284	k99_20449 	 320
SRR9696284	k99_8209 	 320
SRR9696284	k99_21122 	 320
SRR9696284	k99_13363 	 320
SRR9696284	k99_22495 	 320
SRR9696284	k99_15731 	 320
SRR9696284	k99_19213 	 320
SRR9696284	k99_19753 	 320
SRR9696284	k99_12230 	 320
SRR9696284	k99_12895 	 320
SRR9696284	k99_21574 	 320
SRR9696284	k99_18871 	 320
SRR9696284	k99_11557 	 320
SRR9696284	k99_8563 	 320
SRR9696284	k99_21068 	 320
SRR9696284	k99_21454 	 320
SRR9696284	k99_8530 	 320
SRR9696284	k99_7751 	 320
SRR9696284	k99_21169 	 320
SRR9696284	k99_3164 	 320
SRR9696284	k99_12739 	 320
SRR9696284	k99_17914 	 320
SRR9696284	k99_15818 	 320
SRR9696284	k99_19027 	 320
SRR9696284	k99_2560 	 320
SRR9696284	k99_9877 	 320
SRR9696284	k99_5346 	 320
SRR9696284	k99_15313 	 320
SRR9696284	k99_3052 	 320
SRR9696284	k99_9754 	 320
SRR9696284	k99_20834 	 320
SRR9696284	k99_11423 	 320
SRR9696284	k99_7459 	 320
SRR9696284	k99_11131 	 320
SRR9696284	k99_15624 	 320
SRR9696284	k99_9937 	 320
SRR9696284	k99_5221 	 320
SRR9696284	k99_10243 	 320
SRR9696284	k99_19026 	 320
SRR9696284	k99_22277 	 320
SRR9696284	k99_21261 	 320
SRR9696284	k99_14718 	 320
SRR9696284	k99_4711 	 320
SRR9696284	k99_3573 	 320
SRR9696284	k99_14430 	 320
SRR9696284	k99_19946 	 320
SRR9696284	k99_4640 	 320
SRR9696284	k99_8978 	 320
SRR9696284	k99_13352 	 320
SRR9696284	k99_10072 	 320
SRR9696284	k99_182 	 320
SRR9696284	k99_2071 	 320
SRR9696284	k99_5712 	 320
SRR9696284	k99_15837 	 320
SRR9696284	k99_19479 	 320
SRR9696284	k99_5304 	 320
SRR9696284	k99_5750 	 320
SRR9696284	k99_11718 	 320
SRR9696284	k99_1019 	 320
SRR9696284	k99_10816 	 320
SRR9696284	k99_132 	 320
SRR9696284	k99_22551 	 320
SRR9696284	k99_17278 	 320
SRR9696284	k99_15979 	 320
SRR9696284	k99_3848 	 320
SRR9696284	k99_5916 	 320
SRR9696284	k99_20574 	 320
SRR9696284	k99_3295 	 320
SRR9696284	k99_11962 	 320
SRR9696284	k99_20317 	 320
SRR9696284	k99_2922 	 320
SRR9696284	k99_3390 	 320
SRR9696284	k99_11937 	 320
SRR9696284	k99_6804 	 320
SRR9696284	k99_1509 	 320
SRR9696284	k99_4530 	 320
SRR9696284	k99_372 	 320
SRR9696284	k99_20440 	 320
SRR9696284	k99_13534 	 320
SRR9696284	k99_19168 	 320
SRR9696284	k99_14496 	 320
SRR9696284	k99_18157 	 320
SRR9696284	k99_19590 	 320
SRR9696284	k99_1655 	 320
SRR9696284	k99_11388 	 320
SRR9696284	k99_2761 	 320
SRR9696284	k99_6820 	 320
SRR9696284	k99_4469 	 320
SRR9696284	k99_23217 	 320
SRR9696284	k99_9262 	 320
SRR9696284	k99_4834 	 320
SRR9696284	k99_22729 	 320
SRR9696284	k99_22935 	 320
SRR9696284	k99_1802 	 320
SRR9696284	k99_14316 	 320
SRR9696284	k99_18159 	 320
SRR9696284	k99_17963 	 320
SRR9696284	k99_16255 	 320
SRR9696284	k99_14705 	 320
SRR9696284	k99_16453 	 320
SRR9696284	k99_5823 	 320
SRR9696284	k99_6445 	 320
SRR9696284	k99_2495 	 320
SRR9696284	k99_4890 	 320
SRR9696284	k99_1629 	 320
SRR9696284	k99_10877 	 320
SRR9696284	k99_14856 	 320
SRR9696284	k99_15439 	 320
SRR9696284	k99_15498 	 320
SRR9696284	k99_11519 	 320
SRR9696284	k99_2891 	 319
SRR9696284	k99_4242 	 319
SRR9696284	k99_4301 	 319
SRR9696284	k99_5711 	 319
SRR9696284	k99_11690 	 319
SRR9696284	k99_10401 	 319
SRR9696284	k99_16678 	 319
SRR9696284	k99_8600 	 319
SRR9696284	k99_11843 	 319
SRR9696284	k99_12326 	 319
SRR9696284	k99_1477 	 319
SRR9696284	k99_19626 	 319
SRR9696284	k99_16000 	 319
SRR9696284	k99_790 	 319
SRR9696284	k99_14789 	 319
SRR9696284	k99_15961 	 319
SRR9696284	k99_1011 	 319
SRR9696284	k99_3809 	 319
SRR9696284	k99_9112 	 319
SRR9696284	k99_14938 	 319
SRR9696284	k99_7375 	 319
SRR9696284	k99_13781 	 319
SRR9696284	k99_22139 	 319
SRR9696284	k99_8899 	 319
SRR9696284	k99_2832 	 319
SRR9696284	k99_6646 	 319
SRR9696284	k99_20379 	 319
SRR9696284	k99_17858 	 319
SRR9696284	k99_15630 	 319
SRR9696284	k99_14113 	 319
SRR9696284	k99_15090 	 319
SRR9696284	k99_6092 	 319
SRR9696284	k99_2438 	 319
SRR9696284	k99_21883 	 319
SRR9696284	k99_3047 	 319
SRR9696284	k99_16080 	 319
SRR9696284	k99_15428 	 319
SRR9696284	k99_21892 	 319
SRR9696284	k99_2195 	 319
SRR9696284	k99_2925 	 319
SRR9696284	k99_13935 	 319
SRR9696284	k99_5149 	 319
SRR9696284	k99_19576 	 319
SRR9696284	k99_12290 	 319
SRR9696284	k99_17086 	 319
SRR9696284	k99_18240 	 319
SRR9696284	k99_20524 	 319
SRR9696284	k99_943 	 319
SRR9696284	k99_13004 	 319
SRR9696284	k99_15015 	 319
SRR9696284	k99_9320 	 319
SRR9696284	k99_18921 	 319
SRR9696284	k99_14366 	 319
SRR9696284	k99_2508 	 319
SRR9696284	k99_20132 	 319
SRR9696284	k99_7112 	 319
SRR9696284	k99_14462 	 319
SRR9696284	k99_23101 	 319
SRR9696284	k99_10306 	 319
SRR9696284	k99_2916 	 319
SRR9696284	k99_10020 	 319
SRR9696284	k99_18143 	 319
SRR9696284	k99_9593 	 319
SRR9696284	k99_5282 	 319
SRR9696284	k99_15093 	 319
SRR9696284	k99_5098 	 319
SRR9696284	k99_4688 	 319
SRR9696284	k99_13493 	 319
SRR9696284	k99_15694 	 319
SRR9696284	k99_6428 	 319
SRR9696284	k99_12126 	 319
SRR9696284	k99_6758 	 319
SRR9696284	k99_14903 	 319
SRR9696284	k99_5782 	 319
SRR9696284	k99_9635 	 319
SRR9696284	k99_3374 	 319
SRR9696284	k99_18245 	 319
SRR9696284	k99_15889 	 319
SRR9696284	k99_6712 	 319
SRR9696284	k99_19192 	 319
SRR9696284	k99_14272 	 319
SRR9696284	k99_7617 	 319
SRR9696284	k99_21688 	 319
SRR9696284	k99_14618 	 319
SRR9696284	k99_9330 	 319
SRR9696284	k99_21719 	 319
SRR9696284	k99_14890 	 319
SRR9696284	k99_17498 	 319
SRR9696284	k99_19689 	 319
SRR9696284	k99_14403 	 319
SRR9696284	k99_11114 	 319
SRR9696284	k99_8713 	 319
SRR9696284	k99_8955 	 319
SRR9696284	k99_2259 	 319
SRR9696284	k99_6009 	 319
SRR9696284	k99_21631 	 319
SRR9696284	k99_19019 	 319
SRR9696284	k99_19102 	 319
SRR9696284	k99_6946 	 319
SRR9696284	k99_8954 	 319
SRR9696284	k99_13761 	 319
SRR9696284	k99_17410 	 319
SRR9696284	k99_4596 	 319
SRR9696284	k99_3648 	 319
SRR9696284	k99_5571 	 319
SRR9696284	k99_9317 	 319
SRR9696284	k99_21672 	 319
SRR9696284	k99_23244 	 319
SRR9696284	k99_22572 	 319
SRR9696284	k99_302 	 319
SRR9696284	k99_8251 	 319
SRR9696284	k99_1181 	 319
SRR9696284	k99_7195 	 319
SRR9696284	k99_3143 	 319
SRR9696284	k99_3990 	 319
SRR9696284	k99_12071 	 319
SRR9696284	k99_14482 	 319
SRR9696284	k99_3874 	 319
SRR9696284	k99_2743 	 319
SRR9696284	k99_11893 	 319
SRR9696284	k99_5242 	 319
SRR9696284	k99_6272 	 319
SRR9696284	k99_16208 	 319
SRR9696284	k99_22501 	 319
SRR9696284	k99_2015 	 319
SRR9696284	k99_8919 	 319
SRR9696284	k99_3586 	 319
SRR9696284	k99_14687 	 319
SRR9696284	k99_13619 	 319
SRR9696284	k99_1646 	 319
SRR9696284	k99_15686 	 319
SRR9696284	k99_8774 	 319
SRR9696284	k99_9132 	 319
SRR9696284	k99_113 	 319
SRR9696284	k99_2626 	 319
SRR9696284	k99_18097 	 319
SRR9696284	k99_9154 	 319
SRR9696284	k99_18235 	 319
SRR9696284	k99_22782 	 319
SRR9696284	k99_13236 	 319
SRR9696284	k99_11380 	 319
SRR9696284	k99_16939 	 319
SRR9696284	k99_396 	 319
SRR9696284	k99_16302 	 319
SRR9696284	k99_7068 	 319
SRR9696284	k99_8710 	 319
SRR9696284	k99_14751 	 319
SRR9696284	k99_12096 	 319
SRR9696284	k99_19492 	 319
SRR9696284	k99_22770 	 319
SRR9696284	k99_21403 	 319
SRR9696284	k99_22150 	 319
SRR9696284	k99_2139 	 319
SRR9696284	k99_7925 	 319
SRR9696284	k99_6539 	 319
SRR9696284	k99_9030 	 319
