sample	contig	length
SRR6145060	k99_2562 	 398
SRR6145060	k99_130 	 398
SRR6145060	k99_13989 	 398
SRR6145060	k99_4356 	 398
SRR6145060	k99_14168 	 398
SRR6145060	k99_14714 	 398
SRR6145060	k99_14978 	 398
SRR6145060	k99_6852 	 398
SRR6145060	k99_7840 	 398
SRR6145060	k99_5016 	 398
SRR6145060	k99_11541 	 398
SRR6145060	k99_313 	 398
SRR6145060	k99_3052 	 398
SRR6145060	k99_10500 	 398
SRR6145060	k99_12226 	 398
SRR6145060	k99_12370 	 398
SRR6145060	k99_14901 	 398
SRR6145060	k99_9912 	 398
SRR6145060	k99_4555 	 398
SRR6145060	k99_9869 	 398
SRR6145060	k99_14425 	 398
SRR6145060	k99_8831 	 398
SRR6145060	k99_7547 	 398
SRR6145060	k99_7780 	 398
SRR6145060	k99_10493 	 398
SRR6145060	k99_5103 	 398
SRR6145060	k99_3596 	 398
SRR6145060	k99_12073 	 398
SRR6145060	k99_3429 	 398
SRR6145060	k99_13017 	 398
SRR6145060	k99_10448 	 398
SRR6145060	k99_410 	 398
SRR6145060	k99_12598 	 398
SRR6145060	k99_9144 	 398
SRR6145060	k99_4618 	 398
SRR6145060	k99_2606 	 398
SRR6145060	k99_7386 	 398
SRR6145060	k99_5572 	 398
SRR6145060	k99_13797 	 398
SRR6145060	k99_3122 	 398
SRR6145060	k99_5400 	 398
SRR6145060	k99_8691 	 398
SRR6145060	k99_1882 	 398
SRR6145060	k99_549 	 398
SRR6145060	k99_10822 	 398
SRR6145060	k99_1222 	 398
SRR6145060	k99_14919 	 398
SRR6145060	k99_10006 	 398
SRR6145060	k99_9222 	 398
SRR6145060	k99_7483 	 398
SRR6145060	k99_1432 	 398
SRR6145060	k99_3777 	 398
SRR6145060	k99_8056 	 398
SRR6145060	k99_14090 	 398
SRR6145060	k99_6685 	 398
SRR6145060	k99_627 	 398
SRR6145060	k99_12458 	 397
SRR6145060	k99_8885 	 397
SRR6145060	k99_8923 	 397
SRR6145060	k99_7498 	 397
SRR6145060	k99_6755 	 397
SRR6145060	k99_6153 	 397
SRR6145060	k99_2354 	 397
SRR6145060	k99_13157 	 397
SRR6145060	k99_2778 	 397
SRR6145060	k99_12729 	 397
SRR6145060	k99_8864 	 397
SRR6145060	k99_7218 	 397
SRR6145060	k99_6676 	 397
SRR6145060	k99_14109 	 397
SRR6145060	k99_9077 	 397
SRR6145060	k99_8403 	 397
SRR6145060	k99_5666 	 397
SRR6145060	k99_1422 	 397
SRR6145060	k99_1808 	 397
SRR6145060	k99_9181 	 397
SRR6145060	k99_757 	 397
SRR6145060	k99_4418 	 397
SRR6145060	k99_13936 	 397
SRR6145060	k99_11415 	 397
SRR6145060	k99_330 	 397
SRR6145060	k99_2305 	 397
SRR6145060	k99_8619 	 397
SRR6145060	k99_7257 	 397
SRR6145060	k99_14138 	 397
SRR6145060	k99_14549 	 397
SRR6145060	k99_117 	 397
SRR6145060	k99_4690 	 397
SRR6145060	k99_11748 	 397
SRR6145060	k99_5179 	 397
SRR6145060	k99_11373 	 397
SRR6145060	k99_4845 	 397
SRR6145060	k99_3964 	 397
SRR6145060	k99_8926 	 397
SRR6145060	k99_14166 	 397
SRR6145060	k99_10583 	 397
SRR6145060	k99_13151 	 397
SRR6145060	k99_15551 	 397
SRR6145060	k99_14519 	 397
SRR6145060	k99_9808 	 397
SRR6145060	k99_5427 	 397
SRR6145060	k99_2047 	 397
SRR6145060	k99_5668 	 397
SRR6145060	k99_7181 	 397
SRR6145060	k99_5409 	 397
SRR6145060	k99_2852 	 397
SRR6145060	k99_5038 	 397
SRR6145060	k99_12478 	 397
SRR6145060	k99_6261 	 397
SRR6145060	k99_15663 	 397
SRR6145060	k99_14278 	 397
SRR6145060	k99_4280 	 397
SRR6145060	k99_15331 	 397
SRR6145060	k99_2563 	 396
SRR6145060	k99_5597 	 396
SRR6145060	k99_2393 	 396
SRR6145060	k99_2267 	 396
SRR6145060	k99_14749 	 396
SRR6145060	k99_13554 	 396
SRR6145060	k99_1338 	 396
SRR6145060	k99_1231 	 396
SRR6145060	k99_14176 	 396
SRR6145060	k99_10882 	 396
SRR6145060	k99_13270 	 396
SRR6145060	k99_13933 	 396
SRR6145060	k99_5487 	 396
SRR6145060	k99_595 	 396
SRR6145060	k99_7398 	 396
SRR6145060	k99_2006 	 396
SRR6145060	k99_7482 	 396
SRR6145060	k99_226 	 396
SRR6145060	k99_3216 	 396
SRR6145060	k99_15381 	 396
SRR6145060	k99_452 	 396
SRR6145060	k99_4467 	 396
SRR6145060	k99_13368 	 396
SRR6145060	k99_4898 	 396
SRR6145060	k99_9320 	 396
SRR6145060	k99_14905 	 396
SRR6145060	k99_5156 	 396
SRR6145060	k99_3705 	 396
SRR6145060	k99_4859 	 396
SRR6145060	k99_6529 	 396
SRR6145060	k99_9448 	 396
SRR6145060	k99_14290 	 396
SRR6145060	k99_3384 	 396
SRR6145060	k99_596 	 396
SRR6145060	k99_12349 	 396
SRR6145060	k99_9200 	 396
SRR6145060	k99_13286 	 396
SRR6145060	k99_2053 	 396
SRR6145060	k99_1613 	 396
SRR6145060	k99_7775 	 396
SRR6145060	k99_9358 	 396
SRR6145060	k99_5110 	 396
SRR6145060	k99_15112 	 396
SRR6145060	k99_8133 	 396
SRR6145060	k99_11818 	 396
SRR6145060	k99_7274 	 396
SRR6145060	k99_2268 	 396
SRR6145060	k99_1415 	 396
SRR6145060	k99_10697 	 396
SRR6145060	k99_4075 	 396
SRR6145060	k99_15752 	 396
SRR6145060	k99_11206 	 395
SRR6145060	k99_10959 	 395
SRR6145060	k99_620 	 395
SRR6145060	k99_12080 	 395
SRR6145060	k99_14918 	 395
SRR6145060	k99_11676 	 395
SRR6145060	k99_3309 	 395
SRR6145060	k99_11383 	 395
SRR6145060	k99_10527 	 395
SRR6145060	k99_6098 	 395
SRR6145060	k99_8649 	 395
SRR6145060	k99_11768 	 395
SRR6145060	k99_8634 	 395
SRR6145060	k99_4148 	 395
SRR6145060	k99_11316 	 395
SRR6145060	k99_5856 	 395
SRR6145060	k99_8501 	 395
SRR6145060	k99_1589 	 395
SRR6145060	k99_1524 	 395
SRR6145060	k99_11504 	 395
SRR6145060	k99_8304 	 395
SRR6145060	k99_9052 	 395
SRR6145060	k99_10032 	 395
SRR6145060	k99_6838 	 395
SRR6145060	k99_12432 	 395
SRR6145060	k99_8919 	 395
SRR6145060	k99_1804 	 395
SRR6145060	k99_6693 	 395
SRR6145060	k99_5571 	 395
SRR6145060	k99_8932 	 395
SRR6145060	k99_9247 	 395
SRR6145060	k99_10467 	 395
SRR6145060	k99_2807 	 395
SRR6145060	k99_9037 	 395
SRR6145060	k99_10584 	 395
SRR6145060	k99_14010 	 395
SRR6145060	k99_11490 	 395
SRR6145060	k99_3504 	 395
SRR6145060	k99_7334 	 395
SRR6145060	k99_10785 	 395
SRR6145060	k99_13379 	 395
SRR6145060	k99_2078 	 395
SRR6145060	k99_3163 	 394
SRR6145060	k99_10303 	 394
SRR6145060	k99_12279 	 394
SRR6145060	k99_2183 	 394
SRR6145060	k99_1742 	 394
SRR6145060	k99_5325 	 394
SRR6145060	k99_3341 	 394
SRR6145060	k99_6464 	 394
SRR6145060	k99_7745 	 394
SRR6145060	k99_1464 	 394
SRR6145060	k99_2274 	 394
SRR6145060	k99_526 	 394
SRR6145060	k99_11795 	 394
SRR6145060	k99_1211 	 394
SRR6145060	k99_6851 	 394
SRR6145060	k99_7643 	 394
SRR6145060	k99_12468 	 394
SRR6145060	k99_274 	 394
SRR6145060	k99_9068 	 394
SRR6145060	k99_8293 	 394
SRR6145060	k99_1391 	 394
SRR6145060	k99_2521 	 394
SRR6145060	k99_129 	 394
SRR6145060	k99_8347 	 394
SRR6145060	k99_7509 	 394
SRR6145060	k99_11437 	 394
SRR6145060	k99_2391 	 394
SRR6145060	k99_3711 	 394
SRR6145060	k99_4682 	 394
SRR6145060	k99_13141 	 394
SRR6145060	k99_8302 	 394
SRR6145060	k99_15298 	 394
SRR6145060	k99_4477 	 394
SRR6145060	k99_2325 	 394
SRR6145060	k99_10996 	 394
SRR6145060	k99_6947 	 394
SRR6145060	k99_7549 	 394
SRR6145060	k99_6249 	 394
SRR6145060	k99_11277 	 394
SRR6145060	k99_12275 	 394
SRR6145060	k99_3049 	 394
SRR6145060	k99_11885 	 394
SRR6145060	k99_13977 	 394
SRR6145060	k99_15285 	 394
SRR6145060	k99_1492 	 394
SRR6145060	k99_13591 	 394
SRR6145060	k99_3186 	 394
SRR6145060	k99_5673 	 394
SRR6145060	k99_6207 	 394
SRR6145060	k99_469 	 394
SRR6145060	k99_14184 	 394
SRR6145060	k99_4056 	 394
SRR6145060	k99_14604 	 394
SRR6145060	k99_10074 	 394
SRR6145060	k99_4430 	 394
SRR6145060	k99_5807 	 393
SRR6145060	k99_15548 	 393
SRR6145060	k99_10875 	 393
SRR6145060	k99_12521 	 393
SRR6145060	k99_6912 	 393
SRR6145060	k99_10564 	 393
SRR6145060	k99_6310 	 393
SRR6145060	k99_7188 	 393
SRR6145060	k99_10432 	 393
SRR6145060	k99_14005 	 393
SRR6145060	k99_10227 	 393
SRR6145060	k99_349 	 393
SRR6145060	k99_12262 	 393
SRR6145060	k99_10025 	 393
SRR6145060	k99_10876 	 393
SRR6145060	k99_11133 	 393
SRR6145060	k99_5180 	 393
SRR6145060	k99_1462 	 393
SRR6145060	k99_3762 	 393
SRR6145060	k99_2575 	 393
SRR6145060	k99_14962 	 393
SRR6145060	k99_10565 	 393
SRR6145060	k99_1705 	 393
SRR6145060	k99_8033 	 393
SRR6145060	k99_1455 	 393
SRR6145060	k99_2371 	 393
SRR6145060	k99_6150 	 393
SRR6145060	k99_8335 	 393
SRR6145060	k99_415 	 393
SRR6145060	k99_14648 	 393
SRR6145060	k99_2261 	 393
SRR6145060	k99_4677 	 393
SRR6145060	k99_6441 	 393
SRR6145060	k99_1937 	 393
SRR6145060	k99_5243 	 393
SRR6145060	k99_9723 	 393
SRR6145060	k99_14495 	 393
SRR6145060	k99_4219 	 393
SRR6145060	k99_6259 	 393
SRR6145060	k99_2418 	 393
SRR6145060	k99_12575 	 393
SRR6145060	k99_9148 	 393
SRR6145060	k99_14289 	 393
SRR6145060	k99_6325 	 393
SRR6145060	k99_281 	 393
SRR6145060	k99_3201 	 393
SRR6145060	k99_6005 	 393
SRR6145060	k99_1947 	 393
SRR6145060	k99_15669 	 393
SRR6145060	k99_14985 	 392
SRR6145060	k99_2565 	 392
SRR6145060	k99_15163 	 392
SRR6145060	k99_8254 	 392
SRR6145060	k99_15380 	 392
SRR6145060	k99_1459 	 392
SRR6145060	k99_12632 	 392
SRR6145060	k99_14851 	 392
SRR6145060	k99_3821 	 392
SRR6145060	k99_10663 	 392
SRR6145060	k99_1793 	 392
SRR6145060	k99_7871 	 392
SRR6145060	k99_2076 	 392
SRR6145060	k99_14003 	 392
SRR6145060	k99_5030 	 392
SRR6145060	k99_935 	 392
SRR6145060	k99_6080 	 392
SRR6145060	k99_6998 	 392
SRR6145060	k99_8015 	 392
SRR6145060	k99_12052 	 392
SRR6145060	k99_10187 	 392
SRR6145060	k99_11127 	 392
SRR6145060	k99_4193 	 392
SRR6145060	k99_2256 	 392
SRR6145060	k99_9159 	 392
SRR6145060	k99_1523 	 392
SRR6145060	k99_8827 	 392
SRR6145060	k99_10767 	 392
SRR6145060	k99_11256 	 392
SRR6145060	k99_5093 	 392
SRR6145060	k99_4337 	 391
SRR6145060	k99_5046 	 391
SRR6145060	k99_393 	 391
SRR6145060	k99_2904 	 391
SRR6145060	k99_9260 	 391
SRR6145060	k99_10199 	 391
SRR6145060	k99_11971 	 391
SRR6145060	k99_2140 	 391
SRR6145060	k99_15781 	 391
SRR6145060	k99_8037 	 391
SRR6145060	k99_11397 	 391
SRR6145060	k99_8615 	 391
SRR6145060	k99_7455 	 391
SRR6145060	k99_11743 	 391
SRR6145060	k99_7890 	 391
SRR6145060	k99_11408 	 391
SRR6145060	k99_8804 	 391
SRR6145060	k99_9504 	 391
SRR6145060	k99_10086 	 391
SRR6145060	k99_6245 	 391
SRR6145060	k99_3897 	 391
SRR6145060	k99_12129 	 391
SRR6145060	k99_12282 	 391
SRR6145060	k99_6483 	 391
SRR6145060	k99_14844 	 391
SRR6145060	k99_10027 	 391
SRR6145060	k99_7339 	 391
SRR6145060	k99_10833 	 391
SRR6145060	k99_13097 	 391
SRR6145060	k99_5356 	 391
SRR6145060	k99_1642 	 391
SRR6145060	k99_10970 	 391
SRR6145060	k99_10417 	 391
SRR6145060	k99_4189 	 391
SRR6145060	k99_12629 	 391
SRR6145060	k99_2090 	 391
SRR6145060	k99_3928 	 391
SRR6145060	k99_13861 	 391
SRR6145060	k99_10216 	 391
SRR6145060	k99_13094 	 391
SRR6145060	k99_15810 	 391
SRR6145060	k99_15193 	 391
SRR6145060	k99_9360 	 391
SRR6145060	k99_3772 	 391
SRR6145060	k99_15486 	 391
SRR6145060	k99_5034 	 391
SRR6145060	k99_1216 	 391
SRR6145060	k99_2850 	 391
SRR6145060	k99_15308 	 391
SRR6145060	k99_9093 	 391
SRR6145060	k99_11525 	 391
SRR6145060	k99_7762 	 391
SRR6145060	k99_13114 	 391
SRR6145060	k99_7778 	 391
SRR6145060	k99_14094 	 391
SRR6145060	k99_2771 	 391
SRR6145060	k99_5261 	 391
SRR6145060	k99_9747 	 390
SRR6145060	k99_3478 	 390
SRR6145060	k99_6209 	 390
SRR6145060	k99_6726 	 390
SRR6145060	k99_14715 	 390
SRR6145060	k99_1576 	 390
SRR6145060	k99_264 	 390
SRR6145060	k99_14569 	 390
SRR6145060	k99_1894 	 390
SRR6145060	k99_6788 	 390
SRR6145060	k99_12885 	 390
SRR6145060	k99_11717 	 390
SRR6145060	k99_10400 	 390
SRR6145060	k99_15134 	 390
SRR6145060	k99_3199 	 390
SRR6145060	k99_10434 	 390
SRR6145060	k99_9127 	 390
SRR6145060	k99_15607 	 390
SRR6145060	k99_2583 	 390
SRR6145060	k99_10093 	 390
SRR6145060	k99_10094 	 390
SRR6145060	k99_12339 	 390
SRR6145060	k99_11288 	 390
SRR6145060	k99_9660 	 390
SRR6145060	k99_3262 	 390
SRR6145060	k99_2370 	 390
SRR6145060	k99_432 	 390
SRR6145060	k99_7543 	 390
SRR6145060	k99_5940 	 390
SRR6145060	k99_5087 	 390
SRR6145060	k99_4799 	 390
SRR6145060	k99_14864 	 390
SRR6145060	k99_12992 	 390
SRR6145060	k99_2760 	 390
SRR6145060	k99_4707 	 390
SRR6145060	k99_3140 	 390
SRR6145060	k99_10029 	 390
SRR6145060	k99_4299 	 390
SRR6145060	k99_8976 	 390
SRR6145060	k99_1161 	 390
SRR6145060	k99_5193 	 390
SRR6145060	k99_7434 	 390
SRR6145060	k99_7909 	 390
SRR6145060	k99_6862 	 390
SRR6145060	k99_4207 	 390
SRR6145060	k99_2426 	 390
SRR6145060	k99_3547 	 390
SRR6145060	k99_7391 	 390
SRR6145060	k99_10460 	 390
SRR6145060	k99_4873 	 390
SRR6145060	k99_10379 	 390
SRR6145060	k99_15522 	 390
SRR6145060	k99_15165 	 390
SRR6145060	k99_3880 	 389
SRR6145060	k99_1270 	 389
SRR6145060	k99_25 	 389
SRR6145060	k99_1992 	 389
SRR6145060	k99_6635 	 389
SRR6145060	k99_15080 	 389
SRR6145060	k99_593 	 389
SRR6145060	k99_11090 	 389
SRR6145060	k99_11116 	 389
SRR6145060	k99_386 	 389
SRR6145060	k99_10890 	 389
SRR6145060	k99_894 	 389
SRR6145060	k99_855 	 389
SRR6145060	k99_14996 	 389
SRR6145060	k99_14417 	 389
SRR6145060	k99_4100 	 389
SRR6145060	k99_7697 	 389
SRR6145060	k99_12560 	 389
SRR6145060	k99_12606 	 389
SRR6145060	k99_5482 	 389
SRR6145060	k99_605 	 389
SRR6145060	k99_7040 	 389
SRR6145060	k99_5527 	 389
SRR6145060	k99_11173 	 389
SRR6145060	k99_8244 	 389
SRR6145060	k99_6612 	 389
SRR6145060	k99_9540 	 389
SRR6145060	k99_3935 	 389
SRR6145060	k99_1628 	 389
SRR6145060	k99_1439 	 389
SRR6145060	k99_1234 	 389
SRR6145060	k99_13573 	 389
SRR6145060	k99_15594 	 389
SRR6145060	k99_15455 	 389
SRR6145060	k99_14455 	 389
SRR6145060	k99_13214 	 389
SRR6145060	k99_12742 	 389
SRR6145060	k99_3479 	 389
SRR6145060	k99_14309 	 389
SRR6145060	k99_897 	 389
SRR6145060	k99_8545 	 389
SRR6145060	k99_7165 	 389
SRR6145060	k99_15801 	 389
SRR6145060	k99_15377 	 389
SRR6145060	k99_12978 	 389
SRR6145060	k99_4401 	 389
SRR6145060	k99_6969 	 389
SRR6145060	k99_5292 	 389
SRR6145060	k99_4877 	 389
SRR6145060	k99_9191 	 388
SRR6145060	k99_4045 	 388
SRR6145060	k99_8594 	 388
SRR6145060	k99_967 	 388
SRR6145060	k99_7500 	 388
SRR6145060	k99_3530 	 388
SRR6145060	k99_12350 	 388
SRR6145060	k99_4803 	 388
SRR6145060	k99_10572 	 388
SRR6145060	k99_944 	 388
SRR6145060	k99_8985 	 388
SRR6145060	k99_993 	 388
SRR6145060	k99_6690 	 388
SRR6145060	k99_10618 	 388
SRR6145060	k99_13084 	 388
SRR6145060	k99_9011 	 388
SRR6145060	k99_2725 	 388
SRR6145060	k99_11808 	 388
SRR6145060	k99_3202 	 388
SRR6145060	k99_5233 	 388
SRR6145060	k99_11973 	 388
SRR6145060	k99_4330 	 388
SRR6145060	k99_9012 	 388
SRR6145060	k99_6825 	 388
SRR6145060	k99_7761 	 388
SRR6145060	k99_3292 	 388
SRR6145060	k99_4673 	 388
SRR6145060	k99_14343 	 388
SRR6145060	k99_1316 	 388
SRR6145060	k99_1275 	 388
SRR6145060	k99_4243 	 388
SRR6145060	k99_5625 	 388
SRR6145060	k99_8236 	 388
SRR6145060	k99_2296 	 388
SRR6145060	k99_9560 	 388
SRR6145060	k99_10283 	 388
SRR6145060	k99_12776 	 388
SRR6145060	k99_12152 	 388
SRR6145060	k99_13148 	 388
SRR6145060	k99_96 	 388
SRR6145060	k99_10005 	 388
SRR6145060	k99_3909 	 388
SRR6145060	k99_13268 	 388
SRR6145060	k99_3626 	 388
SRR6145060	k99_14808 	 388
SRR6145060	k99_8865 	 388
SRR6145060	k99_10844 	 388
SRR6145060	k99_2617 	 388
SRR6145060	k99_4220 	 388
SRR6145060	k99_11120 	 388
SRR6145060	k99_5695 	 388
SRR6145060	k99_5999 	 388
SRR6145060	k99_9331 	 388
SRR6145060	k99_13251 	 387
SRR6145060	k99_6875 	 387
SRR6145060	k99_15378 	 387
SRR6145060	k99_6528 	 387
SRR6145060	k99_3619 	 387
SRR6145060	k99_13191 	 387
SRR6145060	k99_10208 	 387
SRR6145060	k99_6943 	 387
SRR6145060	k99_3683 	 387
SRR6145060	k99_3540 	 387
SRR6145060	k99_12975 	 387
SRR6145060	k99_7389 	 387
SRR6145060	k99_11516 	 387
SRR6145060	k99_2032 	 387
SRR6145060	k99_5711 	 387
SRR6145060	k99_6798 	 387
SRR6145060	k99_11535 	 387
SRR6145060	k99_12522 	 387
SRR6145060	k99_2186 	 387
SRR6145060	k99_8450 	 387
SRR6145060	k99_6508 	 387
SRR6145060	k99_12036 	 387
SRR6145060	k99_8024 	 387
SRR6145060	k99_600 	 387
SRR6145060	k99_14316 	 387
SRR6145060	k99_2331 	 387
SRR6145060	k99_2862 	 387
SRR6145060	k99_1199 	 387
SRR6145060	k99_13877 	 387
SRR6145060	k99_13560 	 387
SRR6145060	k99_2886 	 387
SRR6145060	k99_14584 	 387
SRR6145060	k99_11736 	 387
SRR6145060	k99_2682 	 387
SRR6145060	k99_9248 	 387
SRR6145060	k99_2796 	 387
SRR6145060	k99_7782 	 387
SRR6145060	k99_11835 	 387
SRR6145060	k99_11385 	 387
SRR6145060	k99_10336 	 387
SRR6145060	k99_488 	 387
SRR6145060	k99_2138 	 387
SRR6145060	k99_4656 	 387
SRR6145060	k99_14850 	 387
SRR6145060	k99_15845 	 387
SRR6145060	k99_8139 	 387
SRR6145060	k99_7839 	 387
SRR6145060	k99_4425 	 387
SRR6145060	k99_9414 	 387
SRR6145060	k99_7812 	 387
SRR6145060	k99_11843 	 387
SRR6145060	k99_5919 	 387
SRR6145060	k99_7891 	 387
SRR6145060	k99_11113 	 387
SRR6145060	k99_9804 	 386
SRR6145060	k99_5217 	 386
SRR6145060	k99_2966 	 386
SRR6145060	k99_11821 	 386
SRR6145060	k99_5085 	 386
SRR6145060	k99_13242 	 386
SRR6145060	k99_10019 	 386
SRR6145060	k99_12556 	 386
SRR6145060	k99_6923 	 386
SRR6145060	k99_4808 	 386
SRR6145060	k99_797 	 386
SRR6145060	k99_1847 	 386
SRR6145060	k99_8408 	 386
SRR6145060	k99_3212 	 386
SRR6145060	k99_10894 	 386
SRR6145060	k99_6275 	 386
SRR6145060	k99_15293 	 386
SRR6145060	k99_1685 	 386
SRR6145060	k99_4757 	 386
SRR6145060	k99_392 	 386
SRR6145060	k99_12719 	 386
SRR6145060	k99_7974 	 386
SRR6145060	k99_15147 	 386
SRR6145060	k99_6341 	 386
SRR6145060	k99_5642 	 386
SRR6145060	k99_6630 	 386
SRR6145060	k99_15210 	 386
SRR6145060	k99_688 	 386
SRR6145060	k99_1588 	 386
SRR6145060	k99_12276 	 386
SRR6145060	k99_11452 	 386
SRR6145060	k99_672 	 386
SRR6145060	k99_8392 	 386
SRR6145060	k99_12097 	 386
SRR6145060	k99_14409 	 386
SRR6145060	k99_4834 	 386
SRR6145060	k99_1090 	 386
SRR6145060	k99_4251 	 386
SRR6145060	k99_9911 	 386
SRR6145060	k99_691 	 386
SRR6145060	k99_12039 	 386
SRR6145060	k99_11034 	 386
SRR6145060	k99_8913 	 386
SRR6145060	k99_8337 	 386
SRR6145060	k99_3598 	 386
SRR6145060	k99_15355 	 386
SRR6145060	k99_4697 	 386
SRR6145060	k99_6009 	 386
SRR6145060	k99_8668 	 386
SRR6145060	k99_12780 	 385
SRR6145060	k99_6123 	 385
SRR6145060	k99_2114 	 385
SRR6145060	k99_2069 	 385
SRR6145060	k99_15439 	 385
SRR6145060	k99_14770 	 385
SRR6145060	k99_10932 	 385
SRR6145060	k99_12779 	 385
SRR6145060	k99_11794 	 385
SRR6145060	k99_4621 	 385
SRR6145060	k99_8466 	 385
SRR6145060	k99_8800 	 385
SRR6145060	k99_4149 	 385
SRR6145060	k99_7719 	 385
SRR6145060	k99_14853 	 385
SRR6145060	k99_10485 	 385
SRR6145060	k99_919 	 385
SRR6145060	k99_4503 	 385
SRR6145060	k99_4195 	 385
SRR6145060	k99_11218 	 385
SRR6145060	k99_10044 	 385
SRR6145060	k99_8387 	 385
SRR6145060	k99_146 	 385
SRR6145060	k99_6324 	 385
SRR6145060	k99_15654 	 385
SRR6145060	k99_15213 	 385
SRR6145060	k99_12412 	 385
SRR6145060	k99_8977 	 385
SRR6145060	k99_12460 	 385
SRR6145060	k99_5893 	 385
SRR6145060	k99_8734 	 385
SRR6145060	k99_6037 	 385
SRR6145060	k99_7614 	 385
SRR6145060	k99_1914 	 385
SRR6145060	k99_13600 	 385
SRR6145060	k99_11476 	 385
SRR6145060	k99_11557 	 385
SRR6145060	k99_6846 	 385
SRR6145060	k99_9401 	 385
SRR6145060	k99_5385 	 385
SRR6145060	k99_11513 	 385
SRR6145060	k99_2110 	 385
SRR6145060	k99_4253 	 385
SRR6145060	k99_2147 	 385
SRR6145060	k99_434 	 385
SRR6145060	k99_4256 	 385
SRR6145060	k99_6522 	 385
SRR6145060	k99_14474 	 385
SRR6145060	k99_11491 	 385
SRR6145060	k99_10974 	 385
SRR6145060	k99_2270 	 385
SRR6145060	k99_10706 	 385
SRR6145060	k99_2727 	 385
SRR6145060	k99_398 	 385
SRR6145060	k99_1169 	 385
SRR6145060	k99_2098 	 385
SRR6145060	k99_4911 	 384
SRR6145060	k99_8877 	 384
SRR6145060	k99_11168 	 384
SRR6145060	k99_918 	 384
SRR6145060	k99_10149 	 384
SRR6145060	k99_5638 	 384
SRR6145060	k99_4851 	 384
SRR6145060	k99_9496 	 384
SRR6145060	k99_3423 	 384
SRR6145060	k99_10304 	 384
SRR6145060	k99_14149 	 384
SRR6145060	k99_11115 	 384
SRR6145060	k99_1665 	 384
SRR6145060	k99_11350 	 384
SRR6145060	k99_12031 	 384
SRR6145060	k99_11222 	 384
SRR6145060	k99_8825 	 384
SRR6145060	k99_10713 	 384
SRR6145060	k99_12451 	 384
SRR6145060	k99_10556 	 384
SRR6145060	k99_5738 	 384
SRR6145060	k99_5444 	 384
SRR6145060	k99_9712 	 384
SRR6145060	k99_11019 	 384
SRR6145060	k99_10367 	 384
SRR6145060	k99_9578 	 384
SRR6145060	k99_8230 	 384
SRR6145060	k99_2656 	 384
SRR6145060	k99_13491 	 384
SRR6145060	k99_13385 	 384
SRR6145060	k99_14908 	 384
SRR6145060	k99_4536 	 384
SRR6145060	k99_13905 	 384
SRR6145060	k99_1559 	 384
SRR6145060	k99_7739 	 384
SRR6145060	k99_11705 	 384
SRR6145060	k99_10551 	 384
SRR6145060	k99_12115 	 384
SRR6145060	k99_7225 	 384
SRR6145060	k99_14392 	 384
SRR6145060	k99_12362 	 384
SRR6145060	k99_10712 	 384
SRR6145060	k99_277 	 384
SRR6145060	k99_1612 	 384
SRR6145060	k99_7057 	 384
SRR6145060	k99_13124 	 384
SRR6145060	k99_14102 	 384
SRR6145060	k99_15257 	 384
SRR6145060	k99_13224 	 384
SRR6145060	k99_15291 	 384
SRR6145060	k99_8487 	 384
SRR6145060	k99_4444 	 384
SRR6145060	k99_11875 	 384
SRR6145060	k99_10768 	 384
SRR6145060	k99_14322 	 384
SRR6145060	k99_3373 	 384
SRR6145060	k99_13962 	 384
SRR6145060	k99_14355 	 384
SRR6145060	k99_13388 	 384
SRR6145060	k99_8440 	 384
SRR6145060	k99_2197 	 384
SRR6145060	k99_11334 	 384
SRR6145060	k99_11274 	 384
SRR6145060	k99_10845 	 384
SRR6145060	k99_10321 	 384
SRR6145060	k99_12594 	 384
SRR6145060	k99_14742 	 384
SRR6145060	k99_9025 	 383
SRR6145060	k99_8861 	 383
SRR6145060	k99_4797 	 383
SRR6145060	k99_12015 	 383
SRR6145060	k99_1284 	 383
SRR6145060	k99_12641 	 383
SRR6145060	k99_5981 	 383
SRR6145060	k99_4713 	 383
SRR6145060	k99_14264 	 383
SRR6145060	k99_15264 	 383
SRR6145060	k99_7672 	 383
SRR6145060	k99_14778 	 383
SRR6145060	k99_10652 	 383
SRR6145060	k99_12773 	 383
SRR6145060	k99_9145 	 383
SRR6145060	k99_6125 	 383
SRR6145060	k99_6829 	 383
SRR6145060	k99_3699 	 383
SRR6145060	k99_747 	 383
SRR6145060	k99_5531 	 383
SRR6145060	k99_11236 	 383
SRR6145060	k99_7259 	 383
SRR6145060	k99_7270 	 383
SRR6145060	k99_244 	 383
SRR6145060	k99_2686 	 383
SRR6145060	k99_3438 	 383
SRR6145060	k99_4567 	 383
SRR6145060	k99_2615 	 383
SRR6145060	k99_5539 	 383
SRR6145060	k99_7122 	 383
SRR6145060	k99_9033 	 383
SRR6145060	k99_119 	 383
SRR6145060	k99_10781 	 383
SRR6145060	k99_4136 	 383
SRR6145060	k99_7821 	 383
SRR6145060	k99_5526 	 383
SRR6145060	k99_8571 	 383
SRR6145060	k99_12185 	 383
SRR6145060	k99_13402 	 383
SRR6145060	k99_11247 	 383
SRR6145060	k99_5608 	 383
SRR6145060	k99_5567 	 383
SRR6145060	k99_5351 	 383
SRR6145060	k99_358 	 383
SRR6145060	k99_2435 	 383
SRR6145060	k99_11854 	 383
SRR6145060	k99_12531 	 383
SRR6145060	k99_11836 	 383
